"zone_id","n_entries","mean_duration","total_time","metric_type","subject_id"
"centre",21,1.35079365079365,28.3666666666667,"entries","ID7691_20250930"
"closed_bottom",8,9.02916666666667,72.2333333333333,"entries","ID7691_20250930"
"closed_top",6,32.65,195.9,"entries","ID7691_20250930"
"open_left",4,2.475,9.9,"entries","ID7691_20250930"
"open_right",3,1.1,3.3,"entries","ID7691_20250930"
