"zone_id","n_frames","time_seconds","percentage","metric_type","subject_id","n_entries","mean_duration","total_time","latency_seconds","first_entry_frame"
"centre",2188,72.9333333333333,23.7774396870246,"occupancy","ID7702_20250930",NA,NA,NA,NA,NA
"closed_bottom",2777,92.5666666666667,30.1782221256249,"occupancy","ID7702_20250930",NA,NA,NA,NA,NA
"closed_top",3883,129.433333333333,42.1973484025212,"occupancy","ID7702_20250930",NA,NA,NA,NA,NA
"open_left",790,26.3333333333333,8.58509019778309,"occupancy","ID7702_20250930",NA,NA,NA,NA,NA
"open_right",508,16.9333333333333,5.52053901325799,"occupancy","ID7702_20250930",NA,NA,NA,NA,NA
"centre",NA,NA,NA,"entries","ID7702_20250930",32,2.08229166666667,66.6333333333333,NA,NA
"closed_bottom",NA,NA,NA,"entries","ID7702_20250930",8,10.7833333333333,86.2666666666667,NA,NA
"closed_top",NA,NA,NA,"entries","ID7702_20250930",11,11.1939393939394,123.133333333333,NA,NA
"open_left",NA,NA,NA,"entries","ID7702_20250930",6,3.33888888888889,20.0333333333333,NA,NA
"open_right",NA,NA,NA,"entries","ID7702_20250930",7,1.51904761904762,10.6333333333333,NA,NA
"centre",NA,NA,NA,"latency","ID7702_20250930",NA,NA,NA,6.3,189
"closed_bottom",NA,NA,NA,"latency","ID7702_20250930",NA,NA,NA,7.26666666666667,218
"closed_top",NA,NA,NA,"latency","ID7702_20250930",NA,NA,NA,21.5333333333333,646
"open_left",NA,NA,NA,"latency","ID7702_20250930",NA,NA,NA,18.1666666666667,545
"open_right",NA,NA,NA,"latency","ID7702_20250930",NA,NA,NA,108.433333333333,3253
