"zone_id","n_frames","time_seconds","percentage","metric_type","subject_id"
"centre",1726,57.5333333333333,18.6695511087074,"occupancy","ID7699_20250930"
"closed_bottom",3647,121.566666666667,39.4483504597079,"occupancy","ID7699_20250930"
"closed_top",3819,127.3,41.308815575987,"occupancy","ID7699_20250930"
"open_left",564,18.8,6.1005949161709,"occupancy","ID7699_20250930"
"open_right",583,19.4333333333333,6.30611141157382,"occupancy","ID7699_20250930"
