"zone_id","n_frames","time_seconds","percentage","metric_type","subject_id"
"centre",595,19.8333333333333,6.38754696725711,"occupancy","ID7691_20251021"
"closed_bottom",2023,67.4333333333333,21.7176596886742,"occupancy","ID7691_20251021"
"closed_top",6899,229.966666666667,74.0633387010199,"occupancy","ID7691_20251021"
"open_left",278,9.26666666666667,2.98443370907139,"occupancy","ID7691_20251021"
"open_right",144,4.8,1.54589371980676,"occupancy","ID7691_20251021"
