"zone_id","n_entries","mean_duration","total_time","metric_type","subject_id"
"centre",28,1.82380952380952,51.0666666666667,"entries","ID7687_20250930"
"closed_bottom",10,17.2933333333333,172.933333333333,"entries","ID7687_20250930"
"closed_top",7,6.91904761904762,48.4333333333333,"entries","ID7687_20250930"
"open_left",5,5.27333333333333,26.3666666666667,"entries","ID7687_20250930"
"open_right",6,2.90555555555556,17.4333333333333,"entries","ID7687_20250930"
