"zone_id","n_frames","time_seconds","percentage","metric_type","subject_id"
"centre",2093,69.7666666666667,22.7178986215131,"occupancy","ID7690_20251021"
"closed_bottom",3587,119.566666666667,38.9341148377293,"occupancy","ID7690_20251021"
"closed_top",3491,116.366666666667,37.8921089764463,"occupancy","ID7690_20251021"
"open_left",326,10.8666666666667,3.53847823727342,"occupancy","ID7690_20251021"
"open_right",565,18.8333333333333,6.13263866275914,"occupancy","ID7690_20251021"
