"zone_id","n_frames","time_seconds","percentage","metric_type","subject_id"
"centre",1326,44.2,14.4444444444444,"occupancy","ID7688_20251021"
"closed_bottom",4776,159.2,52.0261437908497,"occupancy","ID7688_20251021"
"closed_top",2318,77.2666666666667,25.2505446623094,"occupancy","ID7688_20251021"
"open_left",1044,34.8,11.3725490196078,"occupancy","ID7688_20251021"
"open_right",925,30.8333333333333,10.0762527233115,"occupancy","ID7688_20251021"
