"zone_id","n_entries","mean_duration","total_time","metric_type","subject_id"
"centre",23,1.57101449275362,36.1333333333333,"entries","ID7688_20251021"
"closed_bottom",7,21.5904761904762,151.133333333333,"entries","ID7688_20251021"
"closed_top",6,11.5333333333333,69.2,"entries","ID7688_20251021"
"open_left",3,8.91111111111111,26.7333333333333,"entries","ID7688_20251021"
"open_right",6,3.79444444444444,22.7666666666667,"entries","ID7688_20251021"
