"zone_id","n_frames","time_seconds","percentage","metric_type","subject_id"
"centre",1307,43.5666666666667,14.2982168252926,"occupancy","ID7698_20250930"
"closed_bottom",3335,111.166666666667,36.483973307078,"occupancy","ID7698_20250930"
"closed_top",3522,117.4,38.5297013455858,"occupancy","ID7698_20250930"
"open_left",938,31.2666666666667,10.2614593589323,"occupancy","ID7698_20250930"
"open_right",1153,38.4333333333333,12.6134996171097,"occupancy","ID7698_20250930"
