"zone_id","n_frames","time_seconds","percentage","metric_type","subject_id"
"centre",1639,54.6333333333333,17.8190911067623,"occupancy","ID7696_20251021"
"closed_bottom",4396,146.533333333333,47.79299847793,"occupancy","ID7696_20251021"
"closed_top",3160,105.333333333333,34.3552946292672,"occupancy","ID7696_20251021"
"open_left",346,11.5333333333333,3.76168732333116,"occupancy","ID7696_20251021"
"open_right",416,13.8666666666667,4.52272233094151,"occupancy","ID7696_20251021"
