"zone_id","n_frames","time_seconds","percentage","metric_type","subject_id"
"centre",1374,45.8,14.7203771159203,"occupancy","ID7687_20251021"
"closed_bottom",4544,151.466666666667,48.6822369830726,"occupancy","ID7687_20251021"
"closed_top",3407,113.566666666667,36.5009642168417,"occupancy","ID7687_20251021"
"open_left",453,15.1,4.85322476965931,"occupancy","ID7687_20251021"
"open_right",640,21.3333333333333,6.85665309620741,"occupancy","ID7687_20251021"
