"zone_id","n_entries","mean_duration","total_time","metric_type","subject_id"
"centre",27,1.44444444444444,39,"entries","ID7693_20251021"
"closed_bottom",9,9.59259259259259,86.3333333333333,"entries","ID7693_20251021"
"closed_top",13,10.974358974359,142.666666666667,"entries","ID7693_20251021"
"open_left",2,9.95,19.9,"entries","ID7693_20251021"
"open_right",4,4.91666666666667,19.6666666666667,"entries","ID7693_20251021"
