"zone_id","n_frames","time_seconds","percentage","metric_type","subject_id"
"centre",990,33,10.7784431137725,"occupancy","ID7689_20251021"
"closed_bottom",6097,203.233333333333,66.3799673380512,"occupancy","ID7689_20251021"
"closed_top",2158,71.9333333333333,23.4948285247686,"occupancy","ID7689_20251021"
"open_left",402,13.4,4.37670114316821,"occupancy","ID7689_20251021"
"open_right",632,21.0666666666667,6.88078388677191,"occupancy","ID7689_20251021"
